3805,19041,4,2,7,0,Hardened Leather Pants
3806,11270,4,2,3,0,Hardened Leather Shoulderpads
3807,19040,4,2,5,0,Hardened Leather Tunic
3808,6902,4,3,6,0,Double Mail Belt
3809,6903,4,3,8,0,Double Mail Boots
3810,6904,4,3,9,0,Double Mail Bracers
3811,15121,4,1,16,0,Double-stitched Cloak
3812,6905,4,3,10,0,Double Mail Gloves
3813,687,4,3,7,0,Double Mail Pants
3814,6914,4,3,3,0,Double Mail Shoulderpads
3815,977,4,3,5,0,Double Mail Vest
3816,4130,4,6,14,28,Reflective Heater
3817,18481,4,6,14,28,Reinforced Buckler
3822,20180,2,8,17,26,Runic Darkblade
3833,23089,4,1,16,0,Adept's Cloak
3834,16839,4,1,7,0,Sturdy Cloth Trousers
3835,9417,4,3,9,0,Green Iron Bracers
3836,25658,4,3,1,0,Green Iron Helm
3837,15333,4,3,1,0,Golden Scale Coif
3840,9422,4,3,3,0,Green Iron Shoulders
3841,9424,4,3,3,0,Golden Scale Shoulders
3842,9415,4,3,7,0,Green Iron Leggings
3843,9242,4,3,7,0,Golden Scale Leggings
3844,13088,4,3,5,0,Green Iron Hauberk
3845,9425,4,3,5,0,Golden Scale Cuirass
3846,23537,4,3,8,0,Polished Steel Boots
3847,9426,4,3,8,0,Golden Scale Boots
3848,6434,2,15,13,32,Big Bronze Knife
3849,5153,2,7,21,32,Hardened Iron Shortsword
3850,20215,2,7,13,32,Jade Serpentblade
3851,19647,2,5,17,26,Solid Iron Maul
3852,15468,2,5,17,26,Golden Iron Destroyer
3853,7324,2,8,17,26,Moonsteel Broadsword
3854,20252,2,8,17,26,Frost Tiger Blade
3855,8528,2,1,17,26,Massive Iron Axe
3856,8533,2,1,17,26,Shadow Crescent Axe
3889,15908,4,1,1,0,Russet Hat
3890,17204,4,2,1,0,Studded Hat
3891,15318,4,3,1,0,Augmented Chain Helm
3892,16775,4,1,1,0,Embroidered Hat
3893,21308,4,2,1,0,Reinforced Leather Cap
3894,15320,4,3,1,0,Brigandine Helm
3902,20412,2,10,17,30,Staff of Nobles
3935,4800,2,7,21,32,Smotts' Cutlass
3936,16722,4,1,6,0,Crochet Belt
3937,16721,4,1,8,0,Crochet Boots
3938,16724,4,1,9,0,Crochet Bracers
3939,23101,4,1,16,0,Crochet Cloak
3940,16720,4,1,10,0,Crochet Gloves
3941,16719,4,1,7,0,Crochet Pants
3942,14396,4,1,3,0,Crochet Shoulderpads
3943,16718,4,1,5,0,Crochet Vest
3944,16704,4,1,6,0,Twill Belt
3945,16703,4,1,8,0,Twill Boots
3946,9894,4,1,9,0,Twill Bracers
3947,16707,4,1,16,0,Twill Cloak
3948,16702,4,1,10,0,Twill Gloves
3949,16701,4,1,7,0,Twill Pants
3950,16706,4,1,3,0,Twill Shoulderpads
3951,16700,4,1,5,0,Twill Vest
3961,16943,4,2,6,0,Thick Leather Belt
3962,18419,4,2,8,0,Thick Leather Boots
3963,17021,4,2,9,0,Thick Leather Bracers
3964,23070,4,1,16,0,Thick Cloak
3965,17188,4,2,10,0,Thick Leather Gloves
3966,17155,4,2,7,0,Thick Leather Pants
3967,17196,4,2,3,0,Thick Leather Shoulderpads
3968,17105,4,2,5,0,Thick Leather Tunic
3969,14408,4,2,6,0,Smooth Leather Belt
3970,16994,4,2,8,0,Smooth Leather Boots
3971,17171,4,2,9,0,Smooth Leather Bracers
3972,23065,4,1,16,0,Smooth Cloak
3973,17069,4,2,10,0,Smooth Leather Gloves
3974,16972,4,2,7,0,Smooth Leather Pants
3975,4486,4,2,3,0,Smooth Leather Shoulderpads
3976,11138,4,2,5,0,Smooth Leather Armor
3985,16829,4,1,6,0,Monogrammed Sash
3986,18814,4,6,14,28,Protective Pavise
3987,18774,4,6,14,28,Deflecting Tower
3989,18472,4,6,14,28,Blocking Targe
3990,17885,4,6,14,28,Crested Buckler
3992,6946,4,3,6,0,Laminated Scale Belt
3993,6947,4,3,8,0,Laminated Scale Boots
3994,6948,4,3,9,0,Laminated Scale Bracers
3995,15068,4,1,16,0,Laminated Scale Cloak
3996,6949,4,3,10,0,Laminated Scale Gloves
3997,4339,4,3,7,0,Laminated Scale Pants
3998,10170,4,3,3,0,Laminated Scale Shoulderpads
3999,8672,4,3,5,0,Laminated Scale Armor
4000,6964,4,3,6,0,Overlinked Chain Belt
4001,6965,4,3,8,0,Overlinked Chain Boots
4002,6966,4,3,9,0,Overlinked Chain Bracers
4003,15106,4,1,16,0,Overlinked Chain Cloak
4004,6967,4,3,10,0,Overlinked Chain Gloves
4005,4333,4,3,7,0,Overlinked Chain Pants
4006,28392,4,3,3,0,Overlinked Chain Shoulderpads
4007,11565,4,3,5,0,Overlinked Chain Armor
4017,20225,2,7,21,32,Sharp Shortsword
4018,20195,2,8,17,26,Whetted Claymore
4019,8478,2,0,21,32,Heavy Flint Axe
4020,19374,2,1,17,26,Splintering Battle Axe
4021,19716,2,4,21,32,Blunting Mace
4022,19526,2,5,17,26,Crushing Maul
4023,4119,2,15,13,32,Fine Pointed Dagger
4024,20309,2,10,17,30,Heavy War Staff
4025,20550,2,2,15,0,Balanced Long Bow
4026,20721,2,3,26,0,Sentinel Musket
4035,16643,4,1,20,0,Silver-thread Robe
4036,4607,4,1,9,0,Silver-thread Cuffs
4037,14989,4,1,7,0,Silver-thread Pants
4038,27557,4,1,20,0,Nightsky Robe
4039,15298,4,1,1,0,Nightsky Cowl
4040,14623,4,1,10,0,Nightsky Gloves
4041,15287,4,1,1,0,Aurora Cowl
4042,14661,4,1,10,0,Aurora Gloves
4043,14652,4,1,9,0,Aurora Bracers
4044,14659,4,1,7,0,Aurora Pants
4045,14680,4,1,9,0,Mistscape Bracers
4046,14685,4,1,7,0,Mistscape Pants
4047,14679,4,1,8,0,Mistscape Boots
4048,17199,4,2,1,0,Emblazoned Hat
4049,14601,4,2,9,0,Emblazoned Bracers
4050,17141,4,2,7,0,Emblazoned Leggings
4051,17161,4,2,8,0,Emblazoned Boots
4052,21304,4,2,1,0,Insignia Cap
4054,17149,4,2,7,0,Insignia Leggings
4055,3036,4,2,8,0,Insignia Boots
4057,16890,4,2,5,0,Insignia Chestguard
4058,14674,4,2,5,0,Glyphed Breastplate
4059,14673,4,2,9,0,Glyphed Bracers
4060,14675,4,2,7,0,Glyphed Leggings
4061,17008,4,2,9,0,Imperial Leather Bracers
4062,17147,4,2,7,0,Imperial Leather Pants
4063,17181,4,2,10,0,Imperial Leather Gloves
4064,18487,4,6,14,28,Emblazoned Buckler
4065,18699,4,6,14,28,Combat Shield
4066,4403,4,6,14,28,Insignia Buckler
4067,6272,4,6,14,28,Glyphed Buckler
4068,26325,4,6,14,28,Chief Brigadier Shield
4069,26085,4,6,14,28,Blackforge Buckler
4070,18771,4,6,14,28,Jouster's Crest
4071,25801,4,3,5,0,Glimmering Mail Breastplate
4072,25802,4,3,10,0,Glimmering Mail Gauntlets
4073,25804,4,3,8,0,Glimmering Mail Greaves
4074,25809,4,3,5,0,Mail Combat Armor
4075,25811,4,3,10,0,Mail Combat Gauntlets
4076,25810,4,3,8,0,Mail Combat Boots
4077,25825,4,3,1,0,Mail Combat Headguard
4078,25904,4,3,1,0,Chief Brigadier Coif
4079,25896,4,3,7,0,Chief Brigadier Leggings
4080,15290,4,3,1,0,Blackforge Cowl
4082,26074,4,3,5,0,Blackforge Breastplate
4083,26075,4,3,10,0,Blackforge Gauntlets
4084,3409,4,3,7,0,Blackforge Leggings
4086,20736,2,3,26,0,Flash Rifle
4087,4426,2,2,15,0,Trueshot Bow
4088,28520,2,15,13,32,Dreadblade
4089,6592,2,3,26,0,Ricochet Blunderbuss
4090,18496,2,4,13,32,Mug O' Hurt
4091,20380,2,15,13,32,Widowmaker
4107,4438,4,2,10,0,Tiger Hunter Gloves
4108,4439,4,2,7,0,Panther Hunter Leggings
4109,16983,4,2,8,0,Excelsior Boots
4110,20555,2,2,15,0,Master Hunter's Bow
4111,8095,2,3,26,0,Master Hunter's Rifle
4112,9852,4,0,2,0,Choker of the High Shaman
4113,23123,4,1,16,0,Medicine Blanket
4114,15246,4,1,16,0,Darktide Cape
4115,17888,4,6,14,28,Grom'gol Buckler
4116,20223,2,7,21,32,Olmann Sewar
4117,16830,4,1,6,0,Scorching Sash
4118,6976,4,3,9,0,Poobah's Nose Ring
4119,17100,4,2,5,0,Raptor Hunter Tunic
4120,16695,4,1,20,0,Robe of Crystal Waters
4121,14323,4,1,10,0,Gemmed Gloves
4122,3498,2,4,21,32,Bookmaker's Scepter
4123,6919,4,3,3,0,Frost Metal Pauldrons
4124,21293,4,2,1,0,Cap of Harmony
4125,21605,4,0,23,0,Tranquil Orb
4126,19217,2,0,21,32,Guerrilla Cleaver
4127,20662,2,3,26,0,Shrapnel Blaster
4128,18269,2,5,17,26,Silver Spade
4129,4458,4,6,14,28,Collection Plate
4130,6562,4,0,12,0,Smotts' Compass
4131,17115,4,2,6,0,Belt of Corruption
4132,6884,4,3,9,0,Darkspear Armsplints
4133,4462,4,1,9,0,Darkspear Cuffs
4134,20294,2,10,17,30,Nimboya's Mystical Staff
4135,6486,4,0,11,0,Bloodbone Band
4136,6885,4,3,8,0,Darkspear Boots
4137,4835,4,1,8,0,Darkspear Shoes
4138,8638,4,3,5,0,Blackwater Tunic
4139,16822,4,1,8,0,Junglewalker Sandals
4140,4869,4,1,3,0,Palm Frond Mantle
4191,4497,4,2,7,0,Feathered Leggings
4193,13550,4,2,1,0,Deprecated Feathered Helm
4196,4483,4,2,3,0,Feathered Mantle
4197,12980,4,1,3,0,Berylline Pads
4237,9501,4,2,6,0,Handstitched Leather Belt
4239,9503,4,2,10,0,Embossed Leather Gloves
4242,9505,4,2,7,0,Embossed Leather Pants
4243,9511,4,2,5,0,Fine Leather Tunic
4244,18458,4,2,5,0,Hillman's Leather Vest
4246,9513,4,2,6,0,Fine Leather Belt
4247,2362,4,2,10,0,Hillman's Leather Gloves
4248,9526,4,2,10,0,Dark Leather Gloves
4249,12464,4,2,6,0,Dark Leather Belt
4250,17237,4,2,6,0,Hillman's Belt
4251,11274,4,2,3,0,Hillman's Shoulders
4252,12403,4,2,3,0,Dark Leather Shoulders
4253,27881,4,2,10,0,Toughened Leather Gloves
4254,9543,4,2,10,0,Barbaric Gloves
4255,9532,4,2,5,0,Green Leather Armor
4256,9545,4,2,5,0,Guardian Armor
4257,17224,4,2,6,0,Green Leather Belt
4258,9538,4,2,6,0,Guardian Belt
4259,9546,4,2,9,0,Green Leather Bracers
4260,9550,4,2,9,0,Guardian Leather Bracers
4261,16794,4,1,7,0,Solliden's Trousers
4262,17218,4,2,6,0,Gem-studded Leather Belt
4263,18668,4,6,14,28,Standard Issue Shield
4264,17111,4,2,6,0,Barbaric Belt
4290,4400,4,6,14,28,Dust Bowl
4302,3006,2,15,13,32,Small Green Dagger
4303,19615,2,4,21,32,Cranial Thumper
4307,6295,4,1,10,0,Heavy Linen Gloves
4308,8089,4,1,9,0,Green Linen Bracers
4309,12395,4,1,7,0,Handstitched Linen Britches
4310,12865,4,1,10,0,Heavy Woolen Gloves
4311,23117,4,1,16,0,Heavy Woolen Cloak
4312,14403,4,1,8,0,Soft-soled Linen Boots
4313,4615,4,1,8,0,Red Woolen Boots
4314,9997,4,1,3,0,Double-stitched Woolen Shoulders
4315,17135,4,1,3,0,Reinforced Woolen Shoulders
4316,6297,4,1,7,0,Heavy Woolen Pants
4317,12399,4,1,7,0,Phoenix Pants
4318,6291,4,1,10,0,Gloves of Meditation
4319,17130,4,1,10,0,Azure Silk Gloves
4320,4301,4,1,8,0,Spidersilk Boots
4321,17138,4,1,8,0,Spider Silk Slippers
4322,15314,4,1,1,0,Enchanter's Cowl
4323,15319,4,1,1,0,Shadow Hood
4324,17128,4,1,5,0,Azure Silk Vest
4325,4631,4,1,8,0,Boots of the Enchanter
4326,15076,4,1,16,0,Long Silken Cloak
4327,15273,4,1,16,0,Icy Cloak
4328,17136,4,1,6,0,Spider Belt
4329,6315,4,1,6,0,Star Belt
4330,7906,4,0,4,0,Stylish Red Shirt
4331,13195,4,1,10,0,Phoenix Gloves
4332,7902,4,0,4,0,Bright Yellow Shirt
4333,15858,4,0,4,0,Dark Silk Shirt
4334,7903,4,0,4,0,Formal White Shirt
4335,7904,4,0,4,0,Rich Purple Silk Shirt
4336,13055,4,0,4,0,Black Swashbuckler's Shirt
4343,12388,4,1,7,0,Brown Linen Pants
4344,12802,4,0,4,0,Brown Linen Shirt
4362,6600,2,3,26,0,Rough Boomstick
4368,13236,4,1,1,0,Flying Tiger Goggles
4369,20743,2,3,26,0,Deadly Blunderbuss
4372,6594,2,3,26,0,Lovingly Crafted Boomstick
4373,26619,4,1,1,0,Shadow Goggles
4379,15835,2,3,26,0,Silver-plated Shotgun
4383,8257,2,3,26,0,Moonsight Rifle
4385,22422,4,1,1,0,Green Tinted Goggles
4393,13215,4,1,1,0,Craftsman's Monocle
4430,9853,4,0,2,0,Ethereal Talisman
4434,4365,4,1,7,0,Scarecrow Trousers
4436,9912,4,1,6,0,Jewel-encrusted Sash
4437,20390,2,10,17,30,Channeler's Staff
4438,6977,4,3,9,0,Pugilist Bracers
4439,6795,2,4,21,32,Bruiser Club
4443,11327,4,3,3,0,Grim Pauldrons
4444,18694,4,6,14,28,Black Husk Shield
4445,19398,2,0,21,32,Flesh Carver
4446,20369,2,15,13,32,Blackvenom Blade
4447,23019,4,1,16,0,Cloak of Night
4448,4723,4,3,5,0,Husk of Naraxis
4449,20439,2,15,13,32,Naraxis' Fang
4454,20592,2,15,13,32,Talon of Vultros
4455,14261,4,2,5,0,Raptor Hide Harness
4456,17231,4,2,6,0,Raptor Hide Belt
4462,23098,4,1,16,0,Cloak of Rot
4463,9916,4,1,6,0,Beaded Raptor Collar
4464,7002,4,3,8,0,Trouncing Boots
4465,6844,4,3,10,0,Bonefist Gauntlets
4474,12883,2,2,15,0,Ravenwood Bow
4476,12650,4,1,20,0,Beastwalker Robe
4477,17887,4,6,14,28,Nefarious Buckler
4478,4744,4,3,7,0,Iridescent Scale Leggings
4504,15183,4,1,16,0,Dwarven Guard Cloak
4505,16791,4,1,7,0,Swampland Trousers
4507,18653,4,6,14,28,Pit Fighter's Shield
4508,8639,4,3,5,0,Blood-tinged Armor
4509,17185,4,2,10,0,Seawolf Gloves
4511,19783,2,4,21,32,Black Water Hammer
4534,6996,4,3,9,0,Steel-clasped Bracers
4535,9838,4,0,11,0,Ironforge Memorial Ring
4543,21313,4,2,1,0,White Drakeskin Cap
4545,16892,4,1,9,0,Radiant Silver Bracers
4547,21016,2,19,26,0,Gnomish Zapper
4548,3151,2,5,17,26,Servomechanic Sledgehammer
4549,9834,4,0,11,0,Seafire Band
4550,9832,4,0,11,0,Coldwater Ring
4560,4788,2,7,13,32,Fine Scimitar
4561,19299,2,0,21,32,Scalping Tomahawk
4562,8531,2,1,17,26,Severing Axe
4563,4609,2,4,21,32,Billy Club
4564,6813,2,5,17,26,Spiked Club
4565,6433,2,15,13,32,Simple Dagger
4566,20420,2,10,17,30,Sturdy Quarterstaff
4567,20111,2,8,17,26,Merc Sword
4568,22478,2,0,13,32,Grunt Axe
4569,19778,2,4,21,32,Staunch Hammer
4570,8586,2,5,17,26,Birchwood Maul
4571,20430,2,15,13,32,War Knife
4575,20401,2,10,17,30,Medicine Staff
4576,20674,2,2,15,0,Light Bow
4577,6592,2,3,26,0,Compact Shotgun
4614,9859,4,0,2,0,Pendant of Myzrael
4616,6589,2,14,13,0,Ryedol's Lucky Pick
4643,15079,4,1,16,0,Grimsteel Cape
4652,18789,4,6,14,28,Salbac Shield
4653,6944,4,3,8,0,Ironheel Boots
4658,25945,4,1,16,0,Warrior's Cloak
4659,11131,4,3,6,0,Warrior's Girdle
4660,6322,4,1,8,0,Walking Boots
4661,27551,4,1,3,0,Bright Mantle
4662,15061,4,1,16,0,Journeyman's Cloak
4663,9907,4,1,6,0,Journeyman's Belt
4665,23015,4,1,16,0,Burnt Cloak
4666,16911,4,2,6,0,Burnt Leather Belt
4668,26979,4,1,16,0,Battle Chain Cloak
4669,26930,4,3,6,0,Battle Chain Girdle
4671,25657,4,1,16,0,Ancestral Cloak
4672,14515,4,1,6,0,Ancestral Belt
4674,27997,4,1,16,0,Tribal Cloak
4675,16911,4,2,6,0,Tribal Belt
4676,6991,4,3,10,0,Skeletal Gauntlets
4677,25950,4,1,16,0,Veteran Cloak
4678,22692,4,3,6,0,Veteran Girdle
4680,26981,4,1,16,0,Brackwater Cloak
4681,26947,4,3,6,0,Brackwater Girdle
4683,23113,4,1,16,0,Spellbinder Cloak
4684,14530,4,1,6,0,Spellbinder Belt
4686,23137,4,1,16,0,Barbaric Cloth Cloak
4687,16594,4,1,6,0,Barbaric Cloth Belt
4689,23041,4,1,16,0,Hunting Cloak
4690,14533,4,2,6,0,Hunting Belt
4692,28049,4,1,16,0,Ceremonial Cloak
4693,29632,4,2,6,0,Ceremonial Leather Belt
4694,25770,4,3,3,0,Burnished Pauldrons
4695,26048,4,1,16,0,Burnished Cloak
4696,18495,4,0,23,0,Lapidis Tankard of Tidesippe
4697,25767,4,3,6,0,Burnished Girdle
4698,14550,4,1,3,0,Seer's Mantle
4699,14555,4,1,6,0,Seer's Belt
4700,14232,4,2,3,0,Inscribed Leather Spaulders
4701,23044,4,1,16,0,Inscribed Cloak
4705,25783,4,3,3,0,Lambent Scale Pauldrons
4706,25979,4,1,16,0,Lambent Scale Cloak
4707,25781,4,3,6,0,Lambent Scale Girdle
4708,27545,4,1,6,0,Bright Belt
4709,8098,4,2,3,0,Forest Leather Mantle
4710,23029,4,1,16,0,Forest Cloak
4711,26047,4,1,16,0,Glimmering Cloak
4712,25803,4,3,6,0,Glimmering Mail Girdle
4713,23140,4,1,16,0,Silver-thread Cloak
4714,4557,4,1,6,0,Silver-thread Sash
4715,23024,4,1,16,0,Emblazoned Cloak
4716,26016,4,1,16,0,Combat Cloak
4717,25813,4,3,6,0,Mail Combat Belt
4718,16652,4,1,3,0,Nightsky Mantle
4719,18131,4,1,16,0,Nightsky Cloak
4720,14624,4,1,6,0,Nightsky Sash
4721,17193,4,2,3,0,Insignia Mantle
4722,23045,4,1,16,0,Insignia Cloak
4723,14332,4,1,7,0,Humbert's Pants
4724,21302,4,2,1,0,Humbert's Helm
4725,25897,4,3,3,0,Chief Brigadier Pauldrons
4726,25900,4,1,16,0,Chief Brigadier Cloak
4727,25895,4,3,6,0,Chief Brigadier Girdle
4729,14649,4,1,3,0,Aurora Mantle
4731,14677,4,2,3,0,Glyphed Epaulets
4732,23031,4,1,16,0,Glyphed Cloak
4733,26078,4,3,3,0,Blackforge Pauldrons
4734,11638,4,1,3,0,Mistscape Mantle
4735,23125,4,1,16,0,Mistscape Cloak
4736,14686,4,1,6,0,Mistscape Sash
4737,17192,4,2,3,0,Imperial Leather Spaulders
4738,16921,4,2,6,0,Imperial Leather Belt
4741,4912,4,3,7,0,Stromgarde Cavalry Leggings
4743,6546,4,0,2,0,Pulsating Crystalline Shard
4744,16925,4,1,9,0,Arcane Runed Bracers
4745,7005,4,3,9,0,War Rider Bracers
4746,12718,4,1,20,0,Doomsayer's Robe
4765,7313,2,7,21,32,Enamelled Broadsword
4766,7314,2,7,21,32,Feral Blade
4767,3528,4,1,10,0,Coppercloth Gloves
4768,16946,4,1,10,0,Adept's Gloves
4771,23012,4,1,16,0,Harvest Cloak
4772,23075,4,1,16,0,Warm Cloak
4777,19538,2,5,17,26,Ironwood Maul
4778,6808,2,5,17,26,Heavy Spiked Mace
4781,8702,4,1,5,0,Whispering Vest
4782,16812,4,1,20,0,Solstice Robe
4785,6277,4,1,6,0,Brimstone Belt
4786,16833,4,1,6,0,Wise Man's Belt
4788,4024,4,2,8,0,Agile Boots
4789,6777,4,2,8,0,Stable Boots
4790,15165,4,1,16,0,Inferno Cloak
4792,23131,4,1,16,0,Spirit Cloak
4793,15247,4,1,16,0,Sylvan Cloak
4794,6787,4,2,9,0,Wolf Bracers
4795,6756,4,2,9,0,Bear Bracers
4796,6758,4,2,9,0,Owl Bracers
4797,15161,4,1,16,0,Fiery Cloak
4798,15206,4,1,16,0,Heavy Runed Cloak
4799,23087,4,1,16,0,Antiquated Cloak
4800,697,4,3,7,0,Mighty Chain Pants
4810,19911,4,2,3,0,Boulder Pads
4816,4978,4,3,7,0,Legionnaire's Leggings
4817,7319,2,8,17,26,Blessed Claymore
4818,20155,2,8,17,26,Executioner's Sword
4820,18511,4,6,14,28,Guardian Buckler
4821,3445,4,6,14,28,Bear Buckler
4822,4983,4,6,14,28,Owl's Disk
4824,8459,2,0,21,32,Blurred Axe
4825,8461,2,0,13,32,Callous Axe
4826,19224,2,0,21,32,Marauder Axe
4827,16865,4,1,6,0,Wizard's Belt
4828,16792,4,1,6,0,Nightwind Belt
4829,9912,4,1,6,0,Dreamer's Belt
4830,17153,4,2,7,0,Saber Leggings
4831,17154,4,2,7,0,Stalking Pants
4832,22428,4,2,7,0,Mystic Sarong
4833,6929,4,3,3,0,Glorious Shoulders
4835,6912,4,3,3,0,Elite Shoulders
4836,21601,4,0,23,0,Fireproof Orb
4837,21611,4,0,23,0,Strength of Will
4838,21606,4,0,23,0,Orb of Power
4840,13908,2,15,13,32,Long Bayonet
4854,23103,4,1,16,0,Demon Scarred Cloak
4861,5243,4,2,5,0,Sleek Feathered Tunic
4906,8308,4,2,8,0,Rainwalker Boots
4907,8701,4,2,5,0,Woodland Tunic
4908,17169,4,2,9,0,Nomadic Bracers
4909,7560,4,2,7,0,Kodo Hunter's Leggings
4910,6969,4,3,10,0,Painted Chain Gloves
4911,18522,4,6,14,28,Thick Bark Buckler
4913,9920,4,3,6,0,Painted Chain Belt
4914,17075,4,2,10,0,Battleworn Leather Gloves
4915,16802,4,1,8,0,Soft Wool Boots
4916,16800,4,1,5,0,Soft Wool Vest
4917,5337,4,3,7,0,Battleworn Chain Leggings
4919,16799,4,1,6,0,Soft Wool Belt
4920,23007,4,1,16,0,Battleworn Cape
4921,9671,4,2,7,0,Dust-covered Leggings
4922,2967,4,3,5,0,Jagged Chain Vest
4923,8498,2,0,21,32,Primitive Hatchet
4924,19634,2,4,21,32,Primitive Club
4925,6457,2,15,13,32,Primitive Hand Blade
4928,17017,4,2,9,0,Sandrunner Wristguards
4929,17097,4,2,5,0,Light Scorpid Armor
4931,7603,2,2,15,0,Hickory Shortbow
4932,20013,2,7,21,32,Harpy Wing Clipper
4933,15211,4,1,16,0,Seasoned Fighter's Cloak
4935,7007,4,3,6,0,Wide Metal Girdle
4936,16880,4,1,8,0,Dirt-trodden Boots
4937,18510,4,6,14,28,Charging Buckler
4938,20423,2,10,17,30,Blemished Wooden Staff
4939,20112,2,8,17,26,Steady Bastard Sword
4940,17074,4,2,10,0,Veiled Grips
4942,16997,4,2,8,0,Tiger Hide Boots
4944,23116,4,1,16,0,Handsewn Cloak
4946,6876,4,3,8,0,Lightweight Boots
4947,20603,2,15,13,32,Jagged Dagger
4948,5009,2,4,21,32,Stinging Mace
4949,19214,2,0,21,32,Orcish Cleaver
4951,16938,4,2,6,0,Squealer's Belt
4954,16932,4,2,6,0,Nomadic Belt
4958,15244,4,1,16,0,Sun-beaten Cloak
4959,5416,2,16,25,0,Throwing Tomahawk
4961,20426,2,10,17,30,Dreamwatcher Staff
4962,5418,4,2,10,0,Double-layered Gloves
4963,23071,4,1,16,0,Thunderhorn Cloak
4964,19544,2,5,17,26,Goblin Smasher
4967,5422,4,6,14,28,Tribal Warrior's Shield
4968,9925,4,2,5,0,Bound Harness
4969,6915,4,3,9,0,Fortified Bindings
4970,16968,4,2,7,0,Rough-hewn Kodo Leggings
4971,8572,2,4,21,32,Skorn's Hammer
4972,6876,4,3,8,0,Cliff Runner Boots
4973,17014,4,2,9,0,Plains Hunter Wristguards
4974,3006,2,15,13,32,Compact Fighting Knife
4975,18491,4,6,14,28,Vigilant Buckler
4976,28287,4,2,7,0,Mistspray Kilt
4977,20009,2,7,21,32,Sword of Hammerfall
4978,19741,2,4,21,32,Ryedol's Hammer
4979,5434,4,1,9,0,Enchanted Stonecloth Bracers
4980,5435,4,2,10,0,Prospector Gloves
4982,10411,4,2,6,0,Ripped Prospector Belt
4983,19596,2,5,17,26,Rock Pulverizer
4984,21609,4,0,23,0,Skull of Impending Doom
4987,20083,2,7,13,32,Dwarf Captain's Sword
4988,9834,4,0,11,0,Burning Obsidian Band
4989,16673,4,1,20,0,Mage Dragon Robe
4990,16934,4,1,9,0,Scorched Bands
4998,9834,4,0,11,0,Blood Ring
4999,14433,4,0,11,0,Azora's Will
5000,9835,4,0,11,0,Coral Band
5001,9834,4,0,11,0,Heart Ring
5002,6539,4,0,2,0,Glowing Green Talisman
5003,9854,4,0,2,0,Crystal Starfire Medallion
5004,9857,4,0,2,0,Mark of the Kirin Tor
5005,9658,4,0,2,0,Emberspark Pendant
5007,6478,4,0,11,0,Band of Thorns
5008,9843,4,0,11,0,Quicksilver Ring
5009,9840,4,0,11,0,Mindbender Loop
5010,3453,4,0,11,0,Inscribed Gold Ring
5011,9851,4,0,11,0,Welken Ring
5016,16849,4,1,7,0,Artisan's Trousers
5028,24742,4,0,23,0,Lord Sakrasis' Scepter
5029,9860,4,0,2,0,Talisman of the Naga Lord
5040,20321,2,15,13,32,Shadow Hunter Knife
5069,6097,2,19,26,0,Fire Wand
5071,18356,2,19,26,0,Shadow Wand
5079,6492,4,0,12,0,Cold Basilisk Eye
5092,6101,2,19,26,0,Charred Razormane Wand
5093,20392,2,15,13,32,Razormane Backstabber
5094,5808,4,6,14,28,Razormane War Shield
5106,15308,4,0,1,0,Red Defias Mask
5107,16557,4,0,4,0,Deckhand's Shirt
5108,16882,4,2,5,0,Dark Iron Leather
5109,16589,4,1,5,0,Stonesplinter Rags
5110,12656,4,1,20,0,Dalaran Wizard's Robe
5111,18133,4,1,16,0,Rathorian's Cape
5112,20491,2,15,13,32,Ritual Blade
5180,6494,4,0,2,0,Necklace of Harmony
5181,23142,4,1,16,0,Vibrant Silk Cape
5182,8000,2,8,17,26,Shiver Blade
5183,21607,4,0,23,0,Pulsating Hydra Heart
5187,8600,2,5,17,26,Rhahk'Zor's Hammer
5191,7311,2,7,13,32,Cruel Barb
5192,5144,2,7,13,32,Thief's Blade
5193,22998,4,1,16,0,Cape of the Brotherhood
5194,19296,2,1,17,26,Taskmaster Axe
5195,16966,4,1,10,0,Gold-flecked Gloves
5196,13913,2,0,13,32,Smite's Reaver
5197,20953,2,4,13,32,Cookie's Tenderizer
5198,21011,2,19,26,0,Cookie's Stirring Rod
5199,1978,4,2,7,0,Smelting Pants
5200,5949,2,6,17,26,Impaling Harpoon
5201,20340,2,10,17,30,Emberstone Staff
5202,12803,4,1,5,0,Corsair's Overshirt
5207,20903,2,19,26,0,Opaque Wand
5208,20829,2,19,26,0,Smoldering Wand
5209,6099,2,19,26,0,Gloom Wand
5210,20787,2,19,26,0,Burning Wand
5211,20852,2,19,26,0,Dusk Wand
5212,6081,2,19,26,0,Blazing Wand
5213,20907,2,19,26,0,Scorching Wand
5214,21020,2,19,26,0,Wand of Eventide
5215,20815,2,19,26,0,Ember Wand
5216,20790,2,19,26,0,Umbral Wand
5235,6081,2,19,26,0,Alchemist's Wand
5236,20916,2,19,26,0,Combustible Wand
5238,20787,2,19,26,0,Pitchwood Wand
5239,20776,2,19,26,0,Blackbone Wand
5240,6101,2,19,26,0,Torchlight Wand
5241,6097,2,19,26,0,Dwarven Flamestick
5242,6093,2,19,26,0,Cinder Wand
5243,12601,2,19,26,0,Firebelcher
5244,21024,2,19,26,0,Consecrated Wand
5245,21019,2,19,26,0,Summoner's Wand
5246,6093,2,19,26,0,Excavation Rod
5247,20828,2,19,26,0,Rod of Sorrow
5248,21023,2,19,26,0,Flash Wand
